emgT,emg,rms,mnf,mdf
255.000000,-0.022107,0.024463,17.141531,7.812500
256.000000,-0.018673,0.024368,17.129784,7.812500
257.000000,-0.019970,0.024262,17.115713,7.812500
258.000000,-0.019589,0.024150,17.099478,7.812500
259.000000,-0.019741,0.024058,17.082241,7.812500
260.000000,-0.017529,0.023966,17.060966,7.812500
261.000000,-0.017529,0.023867,17.035360,7.812500
262.000000,-0.018063,0.023772,17.008888,7.812500
263.000000,-0.022564,0.023731,16.979414,7.812500
264.000000,-0.017529,0.023635,16.967953,7.812500
265.000000,-0.017376,0.023540,16.953794,7.812500
266.000000,-0.019589,0.023455,16.937212,7.812500
267.000000,-0.019665,0.023389,16.914793,7.812500
268.000000,-0.020199,0.023301,16.889357,7.812500
269.000000,-0.017758,0.023215,16.859997,7.812500
270.000000,-0.016461,0.023113,16.828129,7.812500
271.000000,-0.016613,0.023029,16.797152,7.812500
272.000000,-0.017376,0.022946,16.762011,7.812500
273.000000,-0.016613,0.022894,16.722389,7.812500
274.000000,-0.018063,0.022827,16.679655,7.812500
275.000000,-0.020733,0.022751,16.632856,7.812500
276.000000,-0.016003,0.022675,16.581387,7.812500
277.000000,-0.018368,0.022616,16.531103,7.812500
278.000000,-0.016690,0.022545,16.480206,7.812500
279.000000,-0.015469,0.022463,16.426453,7.812500
280.000000,-0.015621,0.022388,16.366570,7.812500
281.000000,-0.016690,0.022318,16.303209,7.812500
282.000000,-0.016003,0.022292,16.240677,7.812500
283.000000,-0.018139,0.022222,16.176220,7.812500
284.000000,-0.016766,0.022165,16.113043,7.812500
285.000000,-0.014248,0.022115,16.046442,7.812500
286.000000,-0.016537,0.022057,15.979610,7.812500
287.000000,-0.016613,0.022014,15.907005,7.812500
288.000000,-0.016995,0.021984,15.835314,7.812500
289.000000,-0.016766,0.021933,15.761500,7.812500
290.000000,-0.016308,0.021908,15.685841,7.812500
291.000000,-0.013638,0.021870,15.616019,7.812500
292.000000,-0.012646,0.021834,15.540561,7.812500
293.000000,-0.012570,0.021797,15.467185,7.812500
294.000000,-0.013638,0.021743,15.393664,7.812500
295.000000,-0.018444,0.021709,15.320168,7.812500
296.000000,-0.016155,0.021674,15.243788,7.812500
297.000000,-0.013867,0.021629,15.171307,7.812500
298.000000,-0.013867,0.021604,15.098168,7.812500
299.000000,-0.010891,0.021565,15.021775,3.906250
300.000000,-0.016651,0.021449,14.948954,3.906250
301.000000,-0.018559,0.021331,14.879927,3.906250
302.000000,-0.021077,0.021245,14.811447,3.906250
