icmT,accT,accX,accY,accZ,gyrT,gyrX,gyrY,gyrZ,magT,magX,magY,magZ,roll,pitch,yaw,accX_,accX_1,accX_2,accY_,accY_1,accY_2,accZ_,accZ_1,accZ_2,gyrX_,gyrX_1,gyrX_2,gyrY_,gyrY_1,gyrY_2,gyrZ_,gyrZ_1,gyrZ_2,magX_,magX_1,magX_2,magY_,magY_1,magY_2,magZ_,magZ_1,magZ_2,roll_,roll_s,roll_c,roll_1,roll_2,pitch_,pitch_s,pitch_c,pitch_1,pitch_2,yaw_,yaw_s,yaw_c,yaw_1,yaw_2
75880.000000,75880.000000,0.025391,-1.057129,-0.089844,75880.000000,-4.018784,3.318787,0.022888,75880.000000,9.077103,15.261978,-27.374023,2.368172,3.721691,75.944923,0.038856,-0.000596,-0.000337,-0.995916,0.000038,-0.000041,-0.081491,-0.000753,0.000353,-0.137760,-0.332945,-1.182219,2.140485,-0.539246,-0.088574,-1.753491,0.203173,0.244433,0.262564,0.001947,-0.000195,0.480738,-0.003944,-0.000230,-0.836631,-0.001668,-0.000169,2.368172,0.041321,0.999146,-0.002962,-0.000636,3.721691,0.064910,0.997891,0.059701,0.002105,75.944923,0.970063,0.242854,-0.002045,-0.003853
75890.000000,75890.000000,0.038574,-1.051758,-0.088379,75890.000000,-3.835678,2.891541,0.328064,75890.000000,10.127106,15.261978,-27.374023,2.361359,3.779094,75.935066,0.038055,-0.000801,-0.000205,-0.995898,0.000019,-0.000019,-0.082094,-0.000602,0.000150,-0.033197,0.104564,0.437508,1.405469,-0.735016,-0.195771,-1.269053,0.484438,0.281265,0.265717,0.003153,0.001206,0.476837,-0.003902,0.000042,-0.837867,-0.001237,0.000432,2.361359,0.041202,0.999151,-0.006813,-0.003851,3.779094,0.065910,0.997826,0.057403,-0.002298,75.935066,0.970021,0.243021,-0.009857,-0.007812
75900.000000,75900.000000,0.034668,-1.043945,-0.085449,75900.000000,-4.323959,3.196716,-0.034332,75900.000000,9.977112,15.561966,-28.874023,2.357330,3.840708,75.922974,0.037267,-0.000787,0.000014,-0.995886,0.000012,-0.000007,-0.082596,-0.000502,0.000100,-0.579608,-0.546412,-0.650975,1.428229,0.022760,0.757776,-1.459569,-0.190517,-0.674955,0.270205,0.004488,0.001336,0.473135,-0.003701,0.000201,-0.838530,-0.000663,0.000574,2.357330,0.041132,0.999154,-0.004029,0.002784,3.840708,0.066983,0.997754,0.061615,0.004212,75.922974,0.969970,0.243226,-0.012093,-0.002235
75910.000000,75910.000000,0.034668,-1.040039,-0.096680,75910.000000,-3.469467,3.135681,0.267029,75910.000000,9.977112,16.161972,-27.974030,2.349617,3.893236,75.904312,0.036561,-0.000706,0.000082,-0.995875,0.000012,-0.000000,-0.083049,-0.000453,0.000049,0.207049,0.786657,1.333069,1.093361,-0.334868,-0.357629,-0.993459,0.466110,0.656627,0.275216,0.005010,0.000522,0.469866,-0.003269,0.000432,-0.838739,-0.000209,0.000454,2.349617,0.040997,0.999159,-0.007712,-0.003683,3.893236,0.067898,0.997692,0.052527,-0.009087,75.904312,0.969890,0.243542,-0.018661,-0.006569
75920.000000,75920.000000,0.029297,-1.035644,-0.098145,75920.000000,-3.774643,3.379822,0.572205,75920.000000,8.777115,16.161972,-27.974030,2.338282,3.948356,75.883232,0.035876,-0.000685,0.000020,-0.995852,0.000023,0.000011,-0.083618,-0.000569,-0.000116,-0.183233,-0.390282,-1.176940,1.074746,-0.018614,0.316254,-0.559577,0.433882,-0.032228,0.279297,0.004082,-0.000928,0.468038,-0.001828,0.001441,-0.838411,0.000327,0.000536,2.338282,0.040799,0.999167,-0.011335,-0.003623,3.948356,0.068857,0.997627,0.055120,0.002593,75.883232,0.969801,0.243899,-0.021080,-0.002419
75930.000000,75930.000000,0.032227,-1.043945,-0.094238,75930.000000,-2.553940,3.807068,0.450134,75930.000000,8.627106,16.761978,-27.374023,2.327560,3.991237,75.864250,0.035170,-0.000706,-0.000020,-0.995816,0.000036,0.000013,-0.084338,-0.000720,-0.000150,0.919929,1.103163,1.493445,1.228802,0.154055,0.172670,-0.569150,-0.009573,-0.443455,0.281143,0.001845,-0.002236,0.468412,0.000374,0.002202,-0.837585,0.000826,0.000499,2.327560,0.040612,0.999175,-0.010722,0.000613,3.991237,0.069604,0.997575,0.042881,-0.012240,75.864250,0.969720,0.244220,-0.018982,0.002098
75940.000000,75940.000000,0.042969,-1.032226,-0.099609,75940.000000,-2.920151,4.051208,-0.156403,75940.000000,8.627106,15.711975,-26.924026,2.322289,4.037773,75.848244,0.034554,-0.000617,0.000089,-0.995769,0.000047,0.000011,-0.085143,-0.000805,-0.000085,0.407868,-0.512061,-1.615224,1.189967,-0.038835,-0.192890,-1.039172,-0.470022,-0.460449,0.280802,-0.000340,-0.002186,0.470743,0.002331,0.001957,-0.836392,0.001194,0.000368,2.322289,0.040520,0.999179,-0.005270,0.005452,4.037773,0.070414,0.997518,0.046536,0.003655,75.848244,0.969652,0.244491,-0.016006,0.002975
75950.000000,75950.000000,0.043945,-1.038574,-0.098145,75950.000000,-2.248764,3.990173,-0.156403,75950.000000,9.527115,15.711975,-26.924026,2.316650,4.077822,75.832550,0.034139,-0.000415,0.000202,-0.995707,0.000062,0.000015,-0.086033,-0.000890,-0.000086,0.930311,0.522442,1.034503,0.858024,-0.331943,-0.293108,-0.885125,0.154047,0.624069,0.280090,-0.000713,-0.000373,0.473696,0.002953,0.000621,-0.834962,0.001429,0.000236,2.316650,0.040422,0.999183,-0.005639,-0.000369,4.077822,0.071111,0.997468,0.040049,-0.006487,75.832550,0.969585,0.244757,-0.015694,0.000313
75960.000000,75960.000000,0.035645,-1.053711,-0.101074,75960.000000,-2.004623,5.088806,-0.888824,75960.000000,9.527115,17.061966,-26.774033,2.317966,4.115779,75.827042,0.033845,-0.000295,0.000120,-0.995634,0.000073,0.000011,-0.086992,-0.000958,-0.000068,0.996138,0.065827,-0.456615,1.660334,0.802310,1.134253,-1.441424,-0.556299,-0.710346,0.280506,0.000417,0.001130,0.476921,0.003225,0.000273,-0.832984,0.001978,0.000549,2.317966,0.040445,0.999182,0.001316,0.006955,4.115779,0.071772,0.997421,0.037958,-0.002091,75.827042,0.969561,0.244850,-0.005508,0.010185
75970.000000,75970.000000,0.033203,-1.060058,-0.097168,75970.000000,-2.370834,5.455017,-0.461578,75970.000000,9.977112,17.061966,-26.774033,2.314770,4.157667,75.822777,0.033582,-0.000262,0.000032,-0.995559,0.000075,0.000002,-0.087948,-0.000956,0.000002,0.468776,-0.527361,-0.593189,1.687562,0.027227,-0.775083,-0.835705,0.605719,1.162018,0.281940,0.001433,0.001016,0.481326,0.004404,0.001179,-0.829961,0.003023,0.001044,2.314770,0.040389,0.999184,-0.003196,-0.004512,4.157667,0.072501,0.997368,0.041887,0.003930,75.822777,0.969543,0.244922,-0.004265,0.001244
75980.000000,75980.000000,0.042969,-1.054199,-0.091797,75980.000000,-2.859116,5.760193,-1.132965,75980.000000,8.327103,15.711975,-29.024033,2.318008,4.204460,75.819763,0.033399,-0.000183,0.000079,-0.995491,0.000068,-0.000007,-0.088782,-0.000834,0.000122,-0.132283,-0.601060,-0.073698,1.647714,-0.039847,-0.067075,-1.329219,-0.493514,-1.099233,0.282937,0.000997,-0.000436,0.485712,0.004386,-0.000018,-0.827061,0.002900,-0.000123,2.318008,0.040446,0.999182,0.003239,0.006435,4.204460,0.073316,0.997309,0.046793,0.004906,75.819763,0.969530,0.244973,-0.003014,0.001251
75990.000000,75990.000000,0.032227,-1.054199,-0.100098,75990.000000,-2.492905,5.943298,-0.827789,75990.000000,9.527115,17.061966,-28.424026,2.318115,4.247499,75.819305,0.033331,-0.000068,0.000115,-0.995433,0.000058,-0.000010,-0.089451,-0.000670,0.000164,0.135620,0.267903,0.868963,1.488263,-0.159451,-0.119604,-0.841625,0.487594,0.981108,0.282213,-0.000724,-0.001721,0.488285,0.002573,-0.001813,-0.825793,0.001269,-0.001631,2.318115,0.040448,0.999182,0.000107,-0.003132,4.247499,0.074065,0.997253,0.043039,-0.003754,75.819305,0.969528,0.244981,-0.000458,0.002556
