emgT,emg,rms,mnf,mdf
419.000000,-0.013828,0.011392,21.613932,7.812500
420.000000,-0.012074,0.011300,21.616489,7.812500
421.000000,-0.012837,0.011235,21.615841,7.812500
422.000000,-0.009785,0.011182,21.634787,7.812500
423.000000,-0.010853,0.011173,21.662437,7.812500
424.000000,-0.008412,0.011150,21.675833,7.812500
425.000000,-0.012837,0.011131,21.684181,7.812500
426.000000,-0.011540,0.011049,21.703205,7.812500
427.000000,-0.011540,0.011011,21.721769,7.812500
428.000000,-0.011387,0.011024,21.744162,7.812500
429.000000,-0.006046,0.011007,21.776398,7.812500
430.000000,-0.010243,0.011007,21.818100,7.812500
431.000000,-0.009556,0.010997,21.854519,7.812500
432.000000,-0.010472,0.011002,21.872393,7.812500
433.000000,-0.013294,0.011045,21.899786,7.812500
434.000000,-0.011158,0.011064,21.937958,7.812500
